class,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-color,has-ring,ring-type,habitat,season
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,w,f,a,d,w,n,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,u
p,x,g,w,f,a,d,w,e,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,l,u
p,x,g,w,f,a,d,w,e,f,f,l,a
p,x,g,w,f,a,d,w,n,f,f,d,a
p,x,g,w,f,a,d,w,e,f,f,l,u
p,x,g,w,f,a,d,w,n,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,n,f,a,c,n,k,f,f,d,w
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,n,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,n,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,p,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,p,k,f,f,d,s
p,x,g,n,f,a,c,p,k,f,f,d,u
p,x,g,n,f,a,c,p,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,n,k,f,f,d,u
p,x,g,e,f,a,c,n,k,f,f,d,s
p,x,g,p,f,a,c,n,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,p,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,w
p,x,g,e,f,a,c,p,k,f,f,d,a
p,x,g,e,f,a,c,p,k,f,f,d,s
p,x,g,e,f,a,c,n,k,f,f,d,u
e,b,g,n,f,a,d,g,g,f,f,d,s
e,b,g,n,f,a,d,g,n,f,f,d,s
e,f,g,n,f,a,d,g,n,f,f,d,w
e,b,g,n,f,a,d,g,g,f,f,d,u
e,f,g,n,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,u
e,b,g,g,f,a,d,g,n,f,f,d,u
e,b,g,n,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,g,f,f,d,w
e,b,g,n,f,a,d,g,g,f,f,d,a
e,b,g,g,f,a,d,g,n,f,f,d,a
e,f,g,n,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,s
e,f,g,n,f,a,d,g,n,f,f,d,u
e,b,g,g,f,a,d,g,n,f,f,d,s
e,b,g,n,f,a,d,g,n,f,f,d,s
e,f,g,n,f,a,d,g,g,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,u
e,f,g,n,f,a,d,g,g,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,u
e,b,g,g,f,a,d,g,g,f,f,d,a
e,f,g,g,f,a,d,g,g,f,f,d,s
e,f,g,g,f,a,d,g,g,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,s
e,b,g,n,f,a,d,g,g,f,f,d,a
e,b,g,n,f,a,d,g,n,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,w
e,f,g,g,f,a,d,g,g,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,g,f,f,d,s
e,f,g,n,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,g,f,f,d,s
e,f,g,g,f,a,d,g,g,f,f,d,a
e,b,g,g,f,a,d,g,g,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,a
e,f,g,g,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,n,f,f,d,a
e,f,g,n,f,a,d,g,n,f,f,d,u
e,b,g,g,f,a,d,g,n,f,f,d,u
e,f,g,g,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,w
e,b,g,n,f,a,d,g,n,f,f,d,s
e,b,g,n,f,a,d,g,g,f,f,d,s
e,b,g,n,f,a,d,g,n,f,f,d,s
e,b,g,n,f,a,d,g,g,f,f,d,a
e,f,g,n,f,a,d,g,g,f,f,d,a
e,b,g,n,f,a,d,g,n,f,f,d,u
e,b,g,g,f,a,d,g,n,f,f,d,a
e,b,g,g,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,g,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,a
e,f,g,n,f,a,d,g,g,f,f,d,w
e,b,g,n,f,a,d,g,n,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,s
e,f,g,n,f,a,d,g,g,f,f,d,s
e,b,g,n,f,a,d,g,n,f,f,d,a
e,b,g,g,f,a,d,g,n,f,f,d,a
e,f,g,n,f,a,d,g,n,f,f,d,w
e,b,g,n,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,g,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,s
e,f,g,g,f,a,d,g,n,f,f,d,s
e,b,g,n,f,a,d,g,g,f,f,d,w
e,b,g,n,f,a,d,g,g,f,f,d,s
e,f,g,n,f,a,d,g,n,f,f,d,u
e,f,g,g,f,a,d,g,n,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,w
e,b,g,g,f,a,d,g,g,f,f,d,a
e,f,g,n,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,g,f,f,d,w
e,f,g,n,f,a,d,g,n,f,f,d,a
e,f,g,g,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,n,f,f,d,s
e,f,g,n,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,g,f,f,d,w
e,b,g,g,f,a,d,g,g,f,f,d,a
e,b,g,g,f,a,d,g,n,f,f,d,w
e,b,g,n,f,a,d,g,g,f,f,d,u
e,b,g,g,f,a,d,g,n,f,f,d,s
e,f,g,n,f,a,d,g,n,f,f,d,s
e,b,g,g,f,a,d,g,g,f,f,d,s
e,b,g,n,f,a,d,g,n,f,f,d,u
e,f,g,n,f,a,d,g,g,f,f,d,a
e,b,g,n,f,a,d,g,g,f,f,d,u
e,f,g,g,f,a,d,g,n,f,f,d,w
e,f,g,g,f,a,d,g,n,f,f,d,w
e,b,g,n,f,a,d,g,g,f,f,d,w
e,f,g,n,f,a,d,g,n,f,f,d,s
e,b,g,n,f,a,d,g,g,f,f,d,a
e,f,g,n,f,a,d,g,g,f,f,d,a
e,f,g,n,f,a,d,g,n,f,f,d,a
e,b,g,g,f,a,d,g,n,f,f,d,w
e,b,g,g,f,a,d,g,n,f,f,d,a
e,b,g,g,f,a,d,g,g,f,f,d,w
e,b,g,n,f,a,d,g,n,f,f,d,a
